"time","Inf.Asintomaticos","Inf.Leves","Inf.Hosp","Inf.UCI","Total.infecciosos","Defunciones","Removidos","Defunciones_por_dia","Removidos_por_dia"
145,3143597.70801366,8642154.64545173,1848045.82656098,924022.923876933,14557821.1039033,1893764.46077633,49372969.602794,29625.1619846902,719454.598027572
146,3118631.93073429,8595978.15451042,1840503.05445253,920251.537407216,14475364.6771045,1923273.62675963,50088218.2869139,29509.1659833002,715248.684119917
147,3092828.17735018,8547201.84420955,1832389.64983586,916194.834699681,14388614.5060953,1952657.51864798,50799047.8120867,29383.8918883451,710829.525172763
148,3066232.78158311,8495925.39547156,1823724.11453822,911862.066667314,14297744.3582602,1981907.15435575,51505253.8591375,29249.6357077744,706206.047050893
149,3038890.8695495,8442247.53961454,1814524.8976591,907262.457859244,14202925.7646824,2011013.84749473,52206640.9146534,29106.6931389822,701387.055515826
150,3010846.23564734,8386265.71787625,1804810.32744107,902405.172396169,14104327.4533608,2039969.20598622,52903022.1231646,28955.3584914857,696381.208511211
151,2982141.2236787,8328075.75057054,1794598.54467799,897299.280674454,14002114.7996017,2068765.12959039,53594219.1115409,28795.9236041747,691196.988376327
152,2952816.62363712,8267771.53544729,1783907.44125396,891953.728635599,13896449.328974,2097393.80640666,54280061.7874333,28628.6768162684,685842.675892346
153,2922911.59308902,8205444.79246832,1772754.60700125,886377.311195223,13787488.3037538,2125847.70845323,54960388.1153186,28453.9020465654,680326.327885374
154,2892463.61011593,8141184.86891626,1761157.28748544,880578.651135608,13675384.4176532,2154119.58648069,55635043.875149,28271.8780274671,674655.759830348
155,2861508.46255036,8075078.61485326,1749132.35462965,874566.184417832,13560285.6164511,2182202.46421083,56303882.4096928,28082.8777301321,668838.534543857
156,2830080.27589348,8007210.33473737,1736696.29133217,868348.15249058,13442335.0544536,2210089.63221616,56966764.3673621,27887.1680053319,662881.95766928
157,2798211.57998756,7937661.81674556,1723865.19045819,861932.601786,13321671.1889773,2237774.64166842,57623557.4476079,27685.0094522587,656793.080245815
158,2765933.41234777,7866512.43726622,1710654.76783897,855327.390219287,13198428.0076722,2265251.29818376,58274136.1558751,27476.656515338,650578.708267182
159,2733275.45413093,7793839.33429953,1697080.3882248,848540.200165186,13072735.3768204,2292513.6559814,58918381.5746408,27262.3577976399,644245.418765724
